grade_id,assessment_id,assessment_title,type,score,max_score,date,student_id,course_id,group_id
GR01641,C003-QZ,Quiz 2,quiz,61.5,100,2026-01-08,S0150,C003,G05
GR01642,C003-QZ,Quiz 3,quiz,71.2,100,2026-01-22,S0150,C003,G05
GR01643,C003-QZ,Quiz 4,quiz,77.4,100,2026-02-05,S0150,C003,G05
GR01644,C003-AS,Assignment 1,assignment,76.4,100,2026-02-19,S0150,C003,G05
GR01645,C003-AS,Assignment 2,assignment,67.2,100,2026-03-06,S0150,C003,G05
GR01646,C003-AS,Assignment 3,assignment,63.7,100,2026-03-20,S0150,C003,G05
GR01647,C003-PR,Practical 1,practical,66.5,100,2026-04-03,S0150,C003,G05
GR01648,C003-PR,Practical 2,practical,81.8,100,2026-04-17,S0150,C003,G05
GR01649,C003-EX,Midterm Exam,exam,86.0,100,2026-05-01,S0150,C003,G05
GR01650,C003-EXF,Final Exam,exam,89.3,100,2026-05-15,S0150,C003,G05
GR01651,C002-QZ,Quiz 1,quiz,76.6,100,2025-12-24,S0151,C002,G04
GR01652,C002-QZ,Quiz 2,quiz,80.8,100,2026-01-07,S0151,C002,G04
GR01653,C002-QZ,Quiz 3,quiz,87.2,100,2026-01-21,S0151,C002,G04
GR01654,C002-QZ,Quiz 4,quiz,87.2,100,2026-02-05,S0151,C002,G04
GR01655,C002-AS,Assignment 1,assignment,92.5,100,2026-02-19,S0151,C002,G04
GR01656,C002-AS,Assignment 2,assignment,64.5,100,2026-03-05,S0151,C002,G04
GR01657,C002-AS,Assignment 3,assignment,57.5,100,2026-03-19,S0151,C002,G04
GR01658,C002-PR,Practical 1,practical,82.1,100,2026-04-03,S0151,C002,G04
GR01659,C002-PR,Practical 2,practical,85.0,100,2026-04-17,S0151,C002,G04
GR01660,C002-EX,Midterm Exam,exam,87.0,100,2026-05-01,S0151,C002,G04
GR01661,C002-EXF,Final Exam,exam,97.8,100,2026-05-15,S0151,C002,G04
GR01662,C006-QZ,Quiz 1,quiz,62.3,100,2025-12-28,S0152,C006,G09
GR01663,C006-QZ,Quiz 2,quiz,60.4,100,2026-01-11,S0152,C006,G09
GR01664,C006-QZ,Quiz 3,quiz,57.5,100,2026-01-25,S0152,C006,G09
GR01665,C006-QZ,Quiz 4,quiz,62.8,100,2026-02-08,S0152,C006,G09
GR01666,C006-AS,Assignment 1,assignment,79.9,100,2026-02-22,S0152,C006,G09
GR01667,C006-AS,Assignment 2,assignment,55.7,100,2026-03-08,S0152,C006,G09
GR01668,C006-AS,Assignment 3,assignment,54.9,100,2026-03-21,S0152,C006,G09
GR01669,C006-PR,Practical 1,practical,59.6,100,2026-04-04,S0152,C006,G09
GR01670,C006-PR,Practical 2,practical,78.0,100,2026-04-18,S0152,C006,G09
GR01671,C006-EX,Midterm Exam,exam,85.9,100,2026-05-02,S0152,C006,G09
GR01672,C006-EXF,Final Exam,exam,72.4,100,2026-05-16,S0152,C006,G09
GR01673,C005-QZ,Quiz 1,quiz,70.9,100,2025-12-21,S0153,C005,G07
GR01674,C005-QZ,Quiz 2,quiz,64.1,100,2026-01-05,S0153,C005,G07
GR01675,C005-QZ,Quiz 3,quiz,57.4,100,2026-01-19,S0153,C005,G07
GR01676,C005-QZ,Quiz 4,quiz,63.5,100,2026-02-03,S0153,C005,G07
GR01677,C005-AS,Assignment 1,assignment,60.5,100,2026-02-17,S0153,C005,G07
GR01678,C005-AS,Assignment 2,assignment,62.8,100,2026-03-04,S0153,C005,G07
GR01679,C005-AS,Assignment 3,assignment,55.5,100,2026-03-18,S0153,C005,G07
GR01680,C005-PR,Practical 1,practical,82.1,100,2026-04-02,S0153,C005,G07
GR01681,C005-PR,Practical 2,practical,80.5,100,2026-04-16,S0153,C005,G07
GR01682,C005-EX,Midterm Exam,exam,69.6,100,2026-05-01,S0153,C005,G07
GR01683,C005-EXF,Final Exam,exam,80.1,100,2026-05-15,S0153,C005,G07
GR01684,C003-QZ,Quiz 1,quiz,69.9,100,2025-12-30,S0154,C003,G05
GR01685,C003-QZ,Quiz 2,quiz,84.4,100,2026-01-13,S0154,C003,G05
GR01686,C003-QZ,Quiz 3,quiz,89.1,100,2026-01-27,S0154,C003,G05
GR01687,C003-QZ,Quiz 4,quiz,75.4,100,2026-02-09,S0154,C003,G05
GR01688,C003-AS,Assignment 1,assignment,87.6,100,2026-02-23,S0154,C003,G05
GR01689,C003-AS,Assignment 2,assignment,65.8,100,2026-03-09,S0154,C003,G05
GR01690,C003-AS,Assignment 3,assignment,73.2,100,2026-03-22,S0154,C003,G05
GR01691,C003-PR,Practical 1,practical,85.0,100,2026-04-05,S0154,C003,G05
GR01692,C003-PR,Practical 2,practical,83.5,100,2026-04-19,S0154,C003,G05
GR01693,C003-EX,Midterm Exam,exam,74.2,100,2026-05-02,S0154,C003,G05
GR01694,C003-EXF,Final Exam,exam,84.7,100,2026-05-16,S0154,C003,G05
GR01695,C006-QZ,Quiz 1,quiz,82.3,100,2025-12-25,S0155,C006,G08
GR01696,C006-QZ,Quiz 2,quiz,61.4,100,2026-01-08,S0155,C006,G08
GR01697,C006-QZ,Quiz 3,quiz,77.1,100,2026-01-22,S0155,C006,G08
GR01698,C006-QZ,Quiz 4,quiz,74.6,100,2026-02-05,S0155,C006,G08
GR01699,C006-AS,Assignment 1,assignment,67.1,100,2026-02-19,S0155,C006,G08
GR01700,C006-AS,Assignment 2,assignment,51.1,100,2026-03-06,S0155,C006,G08
GR01701,C006-AS,Assignment 3,assignment,50.8,100,2026-03-20,S0155,C006,G08
GR01702,C006-PR,Practical 1,practical,79.8,100,2026-04-03,S0155,C006,G08
GR01703,C006-PR,Practical 2,practical,59.3,100,2026-04-17,S0155,C006,G08
GR01704,C006-EX,Midterm Exam,exam,92.9,100,2026-05-01,S0155,C006,G08
GR01705,C006-EXF,Final Exam,exam,69.7,100,2026-05-15,S0155,C006,G08
GR01706,C004-QZ,Quiz 1,quiz,75.6,100,2025-12-31,S0156,C004,G06
GR01707,C004-QZ,Quiz 2,quiz,80.1,100,2026-01-14,S0156,C004,G06
GR01708,C004-QZ,Quiz 3,quiz,75.0,100,2026-01-27,S0156,C004,G06
GR01709,C004-QZ,Quiz 4,quiz,63.8,100,2026-02-10,S0156,C004,G06
GR01710,C004-AS,Assignment 1,assignment,77.5,100,2026-02-23,S0156,C004,G06
GR01711,C004-AS,Assignment 2,assignment,35.2,100,2026-03-09,S0156,C004,G06
GR01712,C004-AS,Assignment 3,assignment,94.4,100,2026-03-23,S0156,C004,G06
GR01713,C004-PR,Practical 1,practical,85.5,100,2026-04-05,S0156,C004,G06
GR01714,C004-PR,Practical 2,practical,84.1,100,2026-04-19,S0156,C004,G06
GR01715,C004-EX,Midterm Exam,exam,77.4,100,2026-05-02,S0156,C004,G06
GR01716,C004-EXF,Final Exam,exam,78.6,100,2026-05-16,S0156,C004,G06
GR01717,C005-QZ,Quiz 1,quiz,63.1,100,2025-12-16,S0157,C005,G07
GR01718,C005-QZ,Quiz 2,quiz,61.0,100,2025-12-31,S0157,C005,G07
GR01719,C005-QZ,Quiz 3,quiz,50.4,100,2026-01-15,S0157,C005,G07
GR01720,C005-QZ,Quiz 4,quiz,62.3,100,2026-01-30,S0157,C005,G07
GR01721,C005-AS,Assignment 1,assignment,72.5,100,2026-02-14,S0157,C005,G07
GR01722,C005-AS,Assignment 2,assignment,39.5,100,2026-03-01,S0157,C005,G07
GR01723,C005-AS,Assignment 3,assignment,42.7,100,2026-03-16,S0157,C005,G07
GR01724,C005-PR,Practical 1,practical,57.2,100,2026-03-31,S0157,C005,G07
GR01725,C005-PR,Practical 2,practical,59.8,100,2026-04-15,S0157,C005,G07
GR01726,C005-EX,Midterm Exam,exam,53.9,100,2026-04-30,S0157,C005,G07
GR01727,C005-EXF,Final Exam,exam,64.7,100,2026-05-15,S0157,C005,G07
GR01728,C002-QZ,Quiz 1,quiz,83.9,100,2025-12-24,S0158,C002,G03
GR01729,C002-QZ,Quiz 2,quiz,84.5,100,2026-01-07,S0158,C002,G03
GR01730,C002-QZ,Quiz 3,quiz,83.3,100,2026-01-21,S0158,C002,G03
GR01731,C002-QZ,Quiz 4,quiz,69.3,100,2026-02-05,S0158,C002,G03
GR01732,C002-AS,Assignment 1,assignment,94.3,100,2026-02-19,S0158,C002,G03
GR01733,C002-AS,Assignment 2,assignment,60.7,100,2026-03-05,S0158,C002,G03
GR01734,C002-AS,Assignment 3,assignment,61.1,100,2026-03-19,S0158,C002,G03
GR01735,C002-PR,Practical 1,practical,86.4,100,2026-04-03,S0158,C002,G03
GR01736,C002-PR,Practical 2,practical,80.1,100,2026-04-17,S0158,C002,G03
GR01737,C002-EX,Midterm Exam,exam,79.9,100,2026-05-01,S0158,C002,G03
GR01738,C002-EXF,Final Exam,exam,78.8,100,2026-05-15,S0158,C002,G03
GR01739,C006-QZ,Quiz 1,quiz,82.7,100,2025-12-16,S0159,C006,G08
GR01740,C006-QZ,Quiz 2,quiz,74.3,100,2025-12-31,S0159,C006,G08
GR01741,C006-QZ,Quiz 3,quiz,82.1,100,2026-01-15,S0159,C006,G08
GR01742,C006-QZ,Quiz 4,quiz,77.5,100,2026-01-30,S0159,C006,G08
GR01743,C006-AS,Assignment 1,assignment,78.4,100,2026-02-14,S0159,C006,G08
GR01744,C006-AS,Assignment 2,assignment,61.7,100,2026-03-01,S0159,C006,G08
GR01745,C006-AS,Assignment 3,assignment,48.3,100,2026-03-16,S0159,C006,G08
GR01746,C006-PR,Practical 1,practical,70.6,100,2026-03-31,S0159,C006,G08
GR01747,C006-PR,Practical 2,practical,71.2,100,2026-04-15,S0159,C006,G08
GR01748,C006-EX,Midterm Exam,exam,74.5,100,2026-04-30,S0159,C006,G08
GR01749,C006-EXF,Final Exam,exam,66.5,100,2026-05-15,S0159,C006,G08
GR01750,C002-QZ,Quiz 1,quiz,64.2,100,2025-12-16,S0160,C002,G03
GR01751,C002-QZ,Quiz 2,quiz,59.0,100,2025-12-31,S0160,C002,G03
GR01752,C002-QZ,Quiz 3,quiz,59.3,100,2026-01-15,S0160,C002,G03
GR01753,C002-QZ,Quiz 4,quiz,78.6,100,2026-01-30,S0160,C002,G03
GR01754,C002-AS,Assignment 1,assignment,69.5,100,2026-02-14,S0160,C002,G03
GR01755,C002-AS,Assignment 2,assignment,60.4,100,2026-03-01,S0160,C002,G03
GR01756,C002-AS,Assignment 3,assignment,47.1,100,2026-03-16,S0160,C002,G03
GR01757,C002-PR,Practical 1,practical,62.4,100,2026-03-31,S0160,C002,G03
GR01758,C002-PR,Practical 2,practical,58.2,100,2026-04-15,S0160,C002,G03
GR01759,C002-EX,Midterm Exam,exam,85.5,100,2026-04-30,S0160,C002,G03
GR01760,C002-EXF,Final Exam,exam,75.9,100,2026-05-15,S0160,C002,G03
GR01761,C004-QZ,Quiz 1,quiz,77.3,100,2025-12-31,S0161,C004,G06
GR01762,C004-QZ,Quiz 2,quiz,90.8,100,2026-01-14,S0161,C004,G06
GR01763,C004-QZ,Quiz 3,quiz,86.6,100,2026-01-27,S0161,C004,G06
GR01764,C004-QZ,Quiz 4,quiz,68.8,100,2026-02-10,S0161,C004,G06
GR01765,C004-AS,Assignment 1,assignment,98.7,100,2026-02-23,S0161,C004,G06
GR01766,C004-AS,Assignment 2,assignment,64.8,100,2026-03-09,S0161,C004,G06
GR01767,C004-AS,Assignment 3,assignment,86.6,100,2026-03-23,S0161,C004,G06
GR01768,C004-PR,Practical 1,practical,77.5,100,2026-04-05,S0161,C004,G06
GR01769,C004-PR,Practical 2,practical,71.8,100,2026-04-19,S0161,C004,G06
GR01770,C004-EX,Midterm Exam,exam,96.2,100,2026-05-02,S0161,C004,G06
GR01771,C004-EXF,Final Exam,exam,71.7,100,2026-05-16,S0161,C004,G06
GR01772,C006-QZ,Quiz 1,quiz,78.1,100,2025-12-16,S0162,C006,G09
GR01773,C006-QZ,Quiz 2,quiz,71.6,100,2025-12-31,S0162,C006,G09
GR01774,C006-QZ,Quiz 3,quiz,87.7,100,2026-01-15,S0162,C006,G09
GR01775,C006-QZ,Quiz 4,quiz,77.3,100,2026-01-30,S0162,C006,G09
GR01776,C006-AS,Assignment 1,assignment,86.2,100,2026-02-14,S0162,C006,G09
GR01777,C006-AS,Assignment 2,assignment,57.1,100,2026-03-01,S0162,C006,G09
GR01778,C006-AS,Assignment 3,assignment,88.8,100,2026-03-16,S0162,C006,G09
GR01779,C006-PR,Practical 1,practical,57.1,100,2026-03-31,S0162,C006,G09
GR01780,C006-PR,Practical 2,practical,77.3,100,2026-04-15,S0162,C006,G09
GR01781,C006-EX,Midterm Exam,exam,84.1,100,2026-04-30,S0162,C006,G09
GR01782,C006-EXF,Final Exam,exam,70.0,100,2026-05-15,S0162,C006,G09
GR01783,C001-QZ,Quiz 1,quiz,64.1,100,2025-12-23,S0163,C001,G02
GR01784,C001-QZ,Quiz 2,quiz,78.5,100,2026-01-06,S0163,C001,G02
GR01785,C001-QZ,Quiz 3,quiz,73.3,100,2026-01-21,S0163,C001,G02
GR01786,C001-QZ,Quiz 4,quiz,73.1,100,2026-02-04,S0163,C001,G02
GR01787,C001-AS,Assignment 1,assignment,75.3,100,2026-02-18,S0163,C001,G02
GR01788,C001-AS,Assignment 2,assignment,56.4,100,2026-03-05,S0163,C001,G02
GR01789,C001-AS,Assignment 3,assignment,47.8,100,2026-03-19,S0163,C001,G02
GR01790,C001-PR,Practical 1,practical,68.3,100,2026-04-02,S0163,C001,G02
GR01791,C001-PR,Practical 2,practical,68.7,100,2026-04-17,S0163,C001,G02
GR01792,C001-EX,Midterm Exam,exam,88.3,100,2026-05-01,S0163,C001,G02
GR01793,C001-EXF,Final Exam,exam,57.1,100,2026-05-15,S0163,C001,G02
GR01794,C002-QZ,Quiz 1,quiz,69.6,100,2025-12-27,S0164,C002,G03
GR01795,C002-QZ,Quiz 2,quiz,61.9,100,2026-01-10,S0164,C002,G03
GR01796,C002-QZ,Quiz 3,quiz,61.8,100,2026-01-24,S0164,C002,G03
GR01797,C002-QZ,Quiz 4,quiz,76.2,100,2026-02-07,S0164,C002,G03
GR01798,C002-AS,Assignment 1,assignment,86.1,100,2026-02-21,S0164,C002,G03
GR01799,C002-AS,Assignment 2,assignment,58.7,100,2026-03-07,S0164,C002,G03
GR01800,C002-AS,Assignment 3,assignment,82.5,100,2026-03-21,S0164,C002,G03
GR01801,C002-PR,Practical 1,practical,67.5,100,2026-04-04,S0164,C002,G03
GR01802,C002-PR,Practical 2,practical,80.8,100,2026-04-18,S0164,C002,G03
GR01803,C002-EX,Midterm Exam,exam,82.7,100,2026-05-02,S0164,C002,G03
GR01804,C002-EXF,Final Exam,exam,72.0,100,2026-05-16,S0164,C002,G03
GR01805,C003-QZ,Quiz 1,quiz,88.3,100,2025-12-22,S0165,C003,G05
GR01806,C003-QZ,Quiz 2,quiz,100.0,100,2026-01-05,S0165,C003,G05
GR01807,C003-QZ,Quiz 3,quiz,82.0,100,2026-01-20,S0165,C003,G05
GR01808,C003-QZ,Quiz 4,quiz,92.4,100,2026-02-03,S0165,C003,G05
GR01809,C003-AS,Assignment 1,assignment,91.9,100,2026-02-18,S0165,C003,G05
GR01810,C003-AS,Assignment 2,assignment,83.0,100,2026-03-04,S0165,C003,G05
GR01811,C003-AS,Assignment 3,assignment,65.6,100,2026-03-18,S0165,C003,G05
GR01812,C003-PR,Practical 1,practical,97.7,100,2026-04-02,S0165,C003,G05
GR01813,C003-PR,Practical 2,practical,99.0,100,2026-04-16,S0165,C003,G05
GR01814,C003-EX,Midterm Exam,exam,79.7,100,2026-05-01,S0165,C003,G05
GR01815,C003-EXF,Final Exam,exam,95.1,100,2026-05-15,S0165,C003,G05
GR01816,C005-QZ,Quiz 1,quiz,61.9,100,2025-12-26,S0166,C005,G07
GR01817,C005-QZ,Quiz 2,quiz,68.8,100,2026-01-09,S0166,C005,G07
GR01818,C005-QZ,Quiz 3,quiz,57.7,100,2026-01-23,S0166,C005,G07
GR01819,C005-QZ,Quiz 4,quiz,61.8,100,2026-02-06,S0166,C005,G07
GR01820,C005-AS,Assignment 1,assignment,65.6,100,2026-02-20,S0166,C005,G07
GR01821,C005-AS,Assignment 2,assignment,58.2,100,2026-03-06,S0166,C005,G07
GR01822,C005-AS,Assignment 3,assignment,70.1,100,2026-03-20,S0166,C005,G07
GR01823,C005-PR,Practical 1,practical,61.9,100,2026-04-03,S0166,C005,G07
GR01824,C005-PR,Practical 2,practical,60.2,100,2026-04-17,S0166,C005,G07
GR01825,C005-EX,Midterm Exam,exam,47.3,100,2026-05-01,S0166,C005,G07
GR01826,C005-EXF,Final Exam,exam,75.8,100,2026-05-15,S0166,C005,G07
GR01827,C005-QZ,Quiz 1,quiz,73.5,100,2025-12-27,S0167,C005,G07
GR01828,C005-QZ,Quiz 2,quiz,60.4,100,2026-01-10,S0167,C005,G07
GR01829,C005-QZ,Quiz 3,quiz,72.6,100,2026-01-24,S0167,C005,G07
GR01830,C005-QZ,Quiz 4,quiz,65.4,100,2026-02-07,S0167,C005,G07
GR01831,C005-AS,Assignment 1,assignment,68.8,100,2026-02-21,S0167,C005,G07
GR01832,C005-AS,Assignment 2,assignment,47.0,100,2026-03-07,S0167,C005,G07
GR01833,C005-AS,Assignment 3,assignment,62.4,100,2026-03-21,S0167,C005,G07
GR01834,C005-PR,Practical 1,practical,66.5,100,2026-04-04,S0167,C005,G07
GR01835,C005-PR,Practical 2,practical,64.3,100,2026-04-18,S0167,C005,G07
GR01836,C005-EX,Midterm Exam,exam,68.0,100,2026-05-02,S0167,C005,G07
GR01837,C005-EXF,Final Exam,exam,57.8,100,2026-05-16,S0167,C005,G07
GR01838,C006-QZ,Quiz 1,quiz,39.7,100,2025-12-27,S0168,C006,G08
GR01839,C006-QZ,Quiz 2,quiz,54.6,100,2026-01-10,S0168,C006,G08
GR01840,C006-QZ,Quiz 3,quiz,50.9,100,2026-01-24,S0168,C006,G08
GR01841,C006-QZ,Quiz 4,quiz,54.2,100,2026-02-07,S0168,C006,G08
GR01842,C006-AS,Assignment 1,assignment,61.1,100,2026-02-21,S0168,C006,G08
GR01843,C006-AS,Assignment 2,assignment,52.5,100,2026-03-07,S0168,C006,G08
GR01844,C006-AS,Assignment 3,assignment,40.8,100,2026-03-21,S0168,C006,G08
GR01845,C006-PR,Practical 1,practical,47.9,100,2026-04-04,S0168,C006,G08
GR01846,C006-PR,Practical 2,practical,59.8,100,2026-04-18,S0168,C006,G08
GR01847,C006-EX,Midterm Exam,exam,54.8,100,2026-05-02,S0168,C006,G08
GR01848,C006-EXF,Final Exam,exam,58.1,100,2026-05-16,S0168,C006,G08
GR01849,C003-QZ,Quiz 1,quiz,68.4,100,2025-12-27,S0169,C003,G05
GR01850,C003-QZ,Quiz 2,quiz,85.4,100,2026-01-10,S0169,C003,G05
GR01851,C003-QZ,Quiz 3,quiz,57.4,100,2026-01-24,S0169,C003,G05
GR01852,C003-QZ,Quiz 4,quiz,87.4,100,2026-02-07,S0169,C003,G05
GR01853,C003-AS,Assignment 1,assignment,78.3,100,2026-02-21,S0169,C003,G05
GR01854,C003-AS,Assignment 2,assignment,38.3,100,2026-03-07,S0169,C003,G05
GR01855,C003-AS,Assignment 3,assignment,52.0,100,2026-03-21,S0169,C003,G05
GR01856,C003-PR,Practical 1,practical,57.8,100,2026-04-04,S0169,C003,G05
GR01857,C003-PR,Practical 2,practical,80.7,100,2026-04-18,S0169,C003,G05
GR01858,C003-EX,Midterm Exam,exam,62.6,100,2026-05-02,S0169,C003,G05
GR01859,C003-EXF,Final Exam,exam,54.3,100,2026-05-16,S0169,C003,G05
GR01860,C003-QZ,Quiz 1,quiz,71.6,100,2025-12-27,S0170,C003,G05
GR01861,C003-QZ,Quiz 2,quiz,65.8,100,2026-01-10,S0170,C003,G05
GR01862,C003-QZ,Quiz 3,quiz,54.9,100,2026-01-24,S0170,C003,G05
GR01863,C003-QZ,Quiz 4,quiz,61.1,100,2026-02-07,S0170,C003,G05
GR01864,C003-AS,Assignment 1,assignment,65.8,100,2026-02-21,S0170,C003,G05
GR01865,C003-AS,Assignment 2,assignment,45.6,100,2026-03-07,S0170,C003,G05
GR01866,C003-AS,Assignment 3,assignment,41.4,100,2026-03-21,S0170,C003,G05
GR01867,C003-PR,Practical 1,practical,68.6,100,2026-04-04,S0170,C003,G05
GR01868,C003-PR,Practical 2,practical,61.5,100,2026-04-18,S0170,C003,G05
GR01869,C003-EX,Midterm Exam,exam,49.0,100,2026-05-02,S0170,C003,G05
GR01870,C003-EXF,Final Exam,exam,67.0,100,2026-05-16,S0170,C003,G05
GR01871,C003-QZ,Quiz 1,quiz,74.4,100,2025-12-18,S0171,C003,G05
GR01872,C003-QZ,Quiz 2,quiz,39.0,100,2026-01-02,S0171,C003,G05
GR01873,C003-QZ,Quiz 3,quiz,72.0,100,2026-01-17,S0171,C003,G05
GR01874,C003-QZ,Quiz 4,quiz,67.2,100,2026-02-01,S0171,C003,G05
GR01875,C003-AS,Assignment 1,assignment,62.5,100,2026-02-15,S0171,C003,G05
GR01876,C003-AS,Assignment 2,assignment,62.8,100,2026-03-02,S0171,C003,G05
GR01877,C003-AS,Assignment 3,assignment,54.8,100,2026-03-17,S0171,C003,G05
GR01878,C003-PR,Practical 1,practical,86.1,100,2026-04-01,S0171,C003,G05
GR01879,C003-PR,Practical 2,practical,76.3,100,2026-04-15,S0171,C003,G05
GR01880,C003-EX,Midterm Exam,exam,62.2,100,2026-04-30,S0171,C003,G05
GR01881,C003-EXF,Final Exam,exam,55.3,100,2026-05-15,S0171,C003,G05
GR01882,C002-QZ,Quiz 1,quiz,68.8,100,2025-12-22,S0172,C002,G04
GR01883,C002-QZ,Quiz 2,quiz,69.5,100,2026-01-05,S0172,C002,G04
GR01884,C002-QZ,Quiz 3,quiz,59.5,100,2026-01-20,S0172,C002,G04
GR01885,C002-QZ,Quiz 4,quiz,66.6,100,2026-02-03,S0172,C002,G04
GR01886,C002-AS,Assignment 1,assignment,65.3,100,2026-02-18,S0172,C002,G04
GR01887,C002-AS,Assignment 2,assignment,60.6,100,2026-03-04,S0172,C002,G04
GR01888,C002-AS,Assignment 3,assignment,69.3,100,2026-03-18,S0172,C002,G04
GR01889,C002-PR,Practical 1,practical,68.7,100,2026-04-02,S0172,C002,G04
GR01890,C002-PR,Practical 2,practical,66.7,100,2026-04-16,S0172,C002,G04
GR01891,C002-EX,Midterm Exam,exam,65.0,100,2026-05-01,S0172,C002,G04
GR01892,C002-EXF,Final Exam,exam,76.3,100,2026-05-15,S0172,C002,G04
GR01893,C001-QZ,Quiz 1,quiz,69.3,100,2026-01-02,S0173,C001,G01
GR01894,C001-QZ,Quiz 2,quiz,66.5,100,2026-01-15,S0173,C001,G01
GR01895,C001-QZ,Quiz 3,quiz,79.5,100,2026-01-29,S0173,C001,G01
GR01896,C001-QZ,Quiz 4,quiz,61.5,100,2026-02-11,S0173,C001,G01
GR01897,C001-AS,Assignment 1,assignment,76.0,100,2026-02-25,S0173,C001,G01
GR01898,C001-AS,Assignment 2,assignment,55.2,100,2026-03-10,S0173,C001,G01
GR01899,C001-AS,Assignment 3,assignment,65.7,100,2026-03-23,S0173,C001,G01
GR01900,C001-PR,Practical 1,practical,80.5,100,2026-04-06,S0173,C001,G01
GR01901,C001-PR,Practical 2,practical,69.9,100,2026-04-19,S0173,C001,G01
GR01902,C001-EX,Midterm Exam,exam,72.6,100,2026-05-03,S0173,C001,G01
GR01903,C001-EXF,Final Exam,exam,66.0,100,2026-05-16,S0173,C001,G01
GR01904,C001-QZ,Quiz 1,quiz,45.0,100,2026-01-01,S0174,C001,G01
GR01905,C001-QZ,Quiz 2,quiz,67.3,100,2026-01-15,S0174,C001,G01
GR01906,C001-QZ,Quiz 3,quiz,64.1,100,2026-01-28,S0174,C001,G01
GR01907,C001-QZ,Quiz 4,quiz,61.9,100,2026-02-11,S0174,C001,G01
GR01908,C001-AS,Assignment 1,assignment,68.7,100,2026-02-24,S0174,C001,G01
GR01909,C001-AS,Assignment 2,assignment,55.4,100,2026-03-10,S0174,C001,G01
GR01910,C001-AS,Assignment 3,assignment,63.7,100,2026-03-23,S0174,C001,G01
GR01911,C001-PR,Practical 1,practical,65.9,100,2026-04-06,S0174,C001,G01
GR01912,C001-PR,Practical 2,practical,87.1,100,2026-04-19,S0174,C001,G01
GR01913,C001-EX,Midterm Exam,exam,84.8,100,2026-05-03,S0174,C001,G01
GR01914,C001-EXF,Final Exam,exam,64.9,100,2026-05-16,S0174,C001,G01
GR01915,C004-QZ,Quiz 1,quiz,88.4,100,2025-12-19,S0175,C004,G06
GR01916,C004-QZ,Quiz 2,quiz,95.3,100,2026-01-03,S0175,C004,G06
GR01917,C004-QZ,Quiz 3,quiz,96.7,100,2026-01-18,S0175,C004,G06
GR01918,C004-QZ,Quiz 4,quiz,70.8,100,2026-02-01,S0175,C004,G06
GR01919,C004-AS,Assignment 1,assignment,71.5,100,2026-02-16,S0175,C004,G06
GR01920,C004-AS,Assignment 2,assignment,57.8,100,2026-03-03,S0175,C004,G06
GR01921,C004-AS,Assignment 3,assignment,72.2,100,2026-03-17,S0175,C004,G06
GR01922,C004-PR,Practical 1,practical,75.5,100,2026-04-01,S0175,C004,G06
GR01923,C004-PR,Practical 2,practical,78.6,100,2026-04-16,S0175,C004,G06
GR01924,C004-EX,Midterm Exam,exam,85.1,100,2026-04-30,S0175,C004,G06
GR01925,C004-EXF,Final Exam,exam,72.5,100,2026-05-15,S0175,C004,G06
GR01926,C001-QZ,Quiz 1,quiz,100.0,100,2026-01-01,S0176,C001,G02
GR01927,C001-QZ,Quiz 2,quiz,63.6,100,2026-01-15,S0176,C001,G02
GR01928,C001-QZ,Quiz 3,quiz,78.6,100,2026-01-28,S0176,C001,G02
GR01929,C001-QZ,Quiz 4,quiz,68.4,100,2026-02-11,S0176,C001,G02
GR01930,C001-AS,Assignment 1,assignment,70.8,100,2026-02-24,S0176,C001,G02
GR01931,C001-AS,Assignment 2,assignment,53.1,100,2026-03-10,S0176,C001,G02
GR01932,C001-AS,Assignment 3,assignment,61.4,100,2026-03-23,S0176,C001,G02
GR01933,C001-PR,Practical 1,practical,86.0,100,2026-04-06,S0176,C001,G02
GR01934,C001-PR,Practical 2,practical,84.4,100,2026-04-19,S0176,C001,G02
GR01935,C001-EX,Midterm Exam,exam,75.3,100,2026-05-03,S0176,C001,G02
GR01936,C001-EXF,Final Exam,exam,81.2,100,2026-05-16,S0176,C001,G02
GR01937,C004-QZ,Quiz 1,quiz,62.3,100,2025-12-28,S0177,C004,G06
GR01938,C004-QZ,Quiz 2,quiz,93.2,100,2026-01-11,S0177,C004,G06
GR01939,C004-QZ,Quiz 3,quiz,92.3,100,2026-01-25,S0177,C004,G06
GR01940,C004-QZ,Quiz 4,quiz,86.4,100,2026-02-08,S0177,C004,G06
GR01941,C004-AS,Assignment 1,assignment,78.5,100,2026-02-22,S0177,C004,G06
GR01942,C004-AS,Assignment 2,assignment,73.9,100,2026-03-08,S0177,C004,G06
GR01943,C004-AS,Assignment 3,assignment,71.2,100,2026-03-21,S0177,C004,G06
GR01944,C004-PR,Practical 1,practical,93.6,100,2026-04-04,S0177,C004,G06
GR01945,C004-PR,Practical 2,practical,76.0,100,2026-04-18,S0177,C004,G06
GR01946,C004-EX,Midterm Exam,exam,85.9,100,2026-05-02,S0177,C004,G06
GR01947,C004-EXF,Final Exam,exam,69.0,100,2026-05-16,S0177,C004,G06
GR01948,C002-QZ,Quiz 1,quiz,65.8,100,2025-12-19,S0178,C002,G03
GR01949,C002-QZ,Quiz 2,quiz,81.2,100,2026-01-03,S0178,C002,G03
GR01950,C002-QZ,Quiz 3,quiz,77.4,100,2026-01-18,S0178,C002,G03
