record_id,student_id,group_id,session_type,session_datetime,status,source_month,attended_flag
AT007464,S0028,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007465,S0031,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007466,S0048,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007467,S0058,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007468,S0060,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007469,S0065,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007470,S0096,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007471,S0111,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007472,S0118,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007473,S0137,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007474,S0156,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007475,S0161,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007476,S0175,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007477,S0177,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007478,S0187,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007479,S0190,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007480,S0194,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007481,S0215,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007482,S0224,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007483,S0233,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007484,S0236,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007485,S0244,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007486,S0250,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007487,S0271,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007488,S0272,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007489,S0274,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007490,S0275,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007491,S0282,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007492,S0287,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007493,S0291,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007494,S0292,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007495,S0298,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007496,S0302,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007497,S0309,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007498,S0314,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007499,S0327,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007500,S0331,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007501,S0333,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007502,S0340,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007503,S0349,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007504,S0360,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007505,S0361,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007506,S0363,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007507,S0377,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007508,S0386,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007509,S0389,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007510,S0394,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007511,S0429,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007512,S0432,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007513,S0437,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007514,S0439,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007515,S0440,G06,session,2026-01-17 17:00:00,absent,2026-01,False
AT007516,S0467,G06,session,2026-01-17 17:00:00,present,2026-01,True
AT007517,S0002,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007518,S0020,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007519,S0025,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007520,S0028,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007521,S0031,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007522,S0048,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007523,S0058,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007524,S0060,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007525,S0065,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007526,S0096,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007527,S0111,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007528,S0118,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007529,S0137,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007530,S0156,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007531,S0161,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007532,S0175,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007533,S0177,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007534,S0187,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007535,S0190,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007536,S0194,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007537,S0215,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007538,S0224,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007539,S0233,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007540,S0236,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007541,S0244,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007542,S0250,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007543,S0271,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007544,S0272,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007545,S0274,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007546,S0275,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007547,S0282,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007548,S0287,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007549,S0291,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007550,S0292,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007551,S0298,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007552,S0302,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007553,S0309,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007554,S0314,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007555,S0327,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007556,S0331,G06,quiz,2026-01-24 17:00:00,absent,2026-01,False
AT007557,S0333,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007558,S0340,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007559,S0349,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007560,S0360,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007561,S0361,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007562,S0363,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007563,S0377,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007564,S0386,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007565,S0389,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007566,S0394,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007567,S0429,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007568,S0432,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007569,S0437,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007570,S0439,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007571,S0440,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007572,S0467,G06,quiz,2026-01-24 17:00:00,present,2026-01,True
AT007573,S0002,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007574,S0020,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007575,S0025,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007576,S0028,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007577,S0031,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007578,S0048,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007579,S0058,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007580,S0060,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007581,S0065,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007582,S0096,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007583,S0111,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007584,S0118,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007585,S0137,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007586,S0156,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007587,S0161,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007588,S0175,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007589,S0177,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007590,S0187,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007591,S0190,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007592,S0194,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007593,S0215,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007594,S0224,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007595,S0233,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007596,S0236,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007597,S0244,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007598,S0250,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007599,S0271,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007600,S0272,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007601,S0274,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007602,S0275,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007603,S0282,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007604,S0287,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007605,S0291,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007606,S0292,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007607,S0298,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007608,S0302,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007609,S0309,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007610,S0314,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007611,S0327,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007612,S0331,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007613,S0333,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007614,S0340,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007615,S0349,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007616,S0360,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007617,S0361,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007618,S0363,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007619,S0377,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007620,S0386,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007621,S0389,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007622,S0394,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007623,S0429,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007624,S0432,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007625,S0437,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007626,S0439,G06,session,2026-01-31 17:00:00,absent,2026-01,False
AT007627,S0440,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT007628,S0467,G06,session,2026-01-31 17:00:00,present,2026-01,True
AT008871,S0006,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008872,S0013,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008873,S0036,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008874,S0038,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008875,S0042,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008876,S0067,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008877,S0069,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008878,S0073,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008879,S0088,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008880,S0090,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008881,S0093,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008882,S0106,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008883,S0115,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008884,S0127,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008885,S0140,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008886,S0141,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008887,S0142,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008888,S0144,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008889,S0153,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008890,S0157,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008891,S0166,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008892,S0167,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008893,S0201,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008894,S0206,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008895,S0210,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008896,S0217,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008897,S0226,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008898,S0263,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008899,S0279,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008900,S0284,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008901,S0286,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008902,S0288,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008903,S0290,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008904,S0311,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008905,S0315,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008906,S0337,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008907,S0339,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008908,S0353,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008909,S0375,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008910,S0381,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008911,S0390,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008912,S0399,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008913,S0408,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008914,S0412,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008915,S0414,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008916,S0416,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008917,S0428,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008918,S0443,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008919,S0447,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008920,S0451,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008921,S0453,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008922,S0465,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008923,S0469,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008924,S0472,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008925,S0481,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008926,S0484,G07,practical,2026-01-07 21:00:00,present,2026-01,True
AT008927,S0490,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008928,S0494,G07,practical,2026-01-07 21:00:00,absent,2026-01,False
AT008929,S0006,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008930,S0013,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008931,S0036,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008932,S0038,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008933,S0042,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008934,S0067,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008935,S0069,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008936,S0073,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008937,S0088,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008938,S0090,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008939,S0093,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008940,S0106,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008941,S0115,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008942,S0127,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008943,S0140,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008944,S0141,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008945,S0142,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008946,S0144,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008947,S0153,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008948,S0157,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008949,S0166,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008950,S0167,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008951,S0201,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008952,S0206,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008953,S0210,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008954,S0217,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008955,S0226,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008956,S0263,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008957,S0279,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008958,S0284,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008959,S0286,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008960,S0288,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008961,S0290,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008962,S0311,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008963,S0315,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008964,S0337,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008965,S0339,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008966,S0353,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008967,S0375,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008968,S0381,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008969,S0390,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008970,S0399,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008971,S0408,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008972,S0412,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008973,S0414,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008974,S0416,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008975,S0428,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008976,S0443,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008977,S0447,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008978,S0451,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008979,S0453,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008980,S0465,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008981,S0469,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008982,S0472,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008983,S0481,G07,session,2026-01-14 21:00:00,absent,2026-01,False
AT008984,S0484,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008985,S0490,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008986,S0494,G07,session,2026-01-14 21:00:00,present,2026-01,True
AT008987,S0006,G07,quiz,2026-01-21 21:00:00,present,2026-01,True
AT008988,S0013,G07,quiz,2026-01-21 21:00:00,absent,2026-01,False
AT008989,S0036,G07,quiz,2026-01-21 21:00:00,absent,2026-01,False
